Data;Hora;
25/04/2018;11:58:14;
25/04/2018;11:58:16;
25/04/2018;11:58:30;
25/04/2018;11:58:46;
25/04/2018;11:58:50;
25/04/2018;11:58:53;
25/04/2018;11:58:59;
25/04/2018;11:59:01;
25/04/2018;11:59:26;
25/04/2018;11:59:31;
25/04/2018;11:59:37;
25/04/2018;11:59:41;
25/04/2018;11:59:51;
25/04/2018;11:59:53;
25/04/2018;12:00:04;
25/04/2018;12:00:20;
25/04/2018;12:00:24;
25/04/2018;12:00:38;
25/04/2018;12:00:43;
25/04/2018;12:00:54;
25/04/2018;12:01:05;
25/04/2018;12:01:10;
25/04/2018;12:01:19;
25/04/2018;12:01:23;
25/04/2018;12:01:31;
25/04/2018;12:01:34;
25/04/2018;12:01:47;
25/04/2018;12:01:53;
25/04/2018;12:02:06;
25/04/2018;12:02:10;
25/04/2018;12:02:20;
25/04/2018;12:02:24;
25/04/2018;12:02:35;
25/04/2018;12:02:39;
25/04/2018;12:02:46;
25/04/2018;12:02:50;
25/04/2018;12:02:55;
25/04/2018;12:03:22;
25/04/2018;12:03:29;
25/04/2018;12:03:38;
25/04/2018;12:03:53;
25/04/2018;12:03:57;
25/04/2018;12:04:04;
25/04/2018;12:04:06;
25/04/2018;12:04:15;
25/04/2018;12:04:19;
25/04/2018;12:04:24;
25/04/2018;12:04:28;
25/04/2018;12:04:38;
25/04/2018;12:04:39;
25/04/2018;12:04:44;
25/04/2018;12:04:57;
25/04/2018;12:05:10;
25/04/2018;12:05:12;
25/04/2018;12:05:19;
25/04/2018;12:05:27;
25/04/2018;12:05:30;
25/04/2018;12:05:34;
25/04/2018;12:05:55;
25/04/2018;12:06:01;
25/04/2018;12:06:05;
25/04/2018;12:06:19;
25/04/2018;12:06:29;
25/04/2018;12:06:33;
25/04/2018;12:06:42;
25/04/2018;12:06:47;
25/04/2018;12:06:51;
25/04/2018;12:06:53;
25/04/2018;12:06:56;
25/04/2018;12:06:59;
25/04/2018;12:07:03;
25/04/2018;12:07:10;
25/04/2018;12:07:22;
25/04/2018;12:07:27;
25/04/2018;12:07:29;
25/04/2018;12:07:36;
25/04/2018;12:07:38;
25/04/2018;12:07:51;
25/04/2018;12:08:00;
25/04/2018;12:08:06;
25/04/2018;12:08:09;
25/04/2018;12:08:34;
25/04/2018;12:08:45;
25/04/2018;12:09:06;
25/04/2018;12:09:08;
25/04/2018;12:09:18;
25/04/2018;12:09:26;
25/04/2018;12:09:32;
25/04/2018;12:09:38;
25/04/2018;12:09:39;
25/04/2018;12:09:45;
25/04/2018;12:09:53;
25/04/2018;12:09:57;
25/04/2018;12:10:06;
25/04/2018;12:10:10;
25/04/2018;12:10:16;
25/04/2018;12:10:19;
25/04/2018;12:10:25;
25/04/2018;12:10:30;
25/04/2018;12:10:34;
25/04/2018;12:10:40;
25/04/2018;12:10:44;
25/04/2018;12:10:54;
25/04/2018;12:11:00;
25/04/2018;12:11:08;
25/04/2018;12:11:12;
25/04/2018;12:11:16;
25/04/2018;12:11:37;
25/04/2018;12:11:47;
25/04/2018;12:11:52;
25/04/2018;12:12:03;
25/04/2018;12:12:06;
25/04/2018;12:12:08;
25/04/2018;12:12:10;
25/04/2018;12:12:16;
25/04/2018;12:12:22;
25/04/2018;12:12:26;
25/04/2018;12:12:34;
25/04/2018;12:12:39;
25/04/2018;12:12:46;
25/04/2018;12:12:56;
25/04/2018;12:13:07;
25/04/2018;12:13:17;
25/04/2018;12:13:22;
25/04/2018;12:13:33;
25/04/2018;12:13:37;
25/04/2018;12:13:49;
25/04/2018;12:13:53;
25/04/2018;12:14:00;
25/04/2018;12:14:02;
25/04/2018;12:14:09;
25/04/2018;12:14:13;
25/04/2018;12:14:15;
25/04/2018;12:14:25;
25/04/2018;12:14:29;
25/04/2018;12:14:36;
25/04/2018;12:14:53;
25/04/2018;12:15:43;
25/04/2018;12:15:58;
25/04/2018;12:16:01;
25/04/2018;12:16:04;
25/04/2018;12:16:07;
25/04/2018;12:16:10;
25/04/2018;12:16:15;
25/04/2018;12:16:25;
25/04/2018;12:16:28;
25/04/2018;12:16:39;
25/04/2018;12:16:56;
25/04/2018;12:17:00;
25/04/2018;12:17:13;
25/04/2018;12:17:20;
25/04/2018;12:17:34;
25/04/2018;12:17:49;
25/04/2018;12:17:53;
25/04/2018;12:18:00;
25/04/2018;12:18:07;
25/04/2018;12:18:11;
25/04/2018;12:18:15;
25/04/2018;12:18:24;
25/04/2018;12:18:29;
25/04/2018;12:18:33;
25/04/2018;12:18:49;
25/04/2018;12:18:53;
